,batter_id,batter_name,year,team,height/weight,position,G,AB,H,2B,3B,HR,TB,SB,CS,BB,HBP,R,RBI,E,SO,GDP,avg,OBP,SLG,OPS,career,starting_salary,year_born,p_year,YAB,YOPS
102,335,홍성갑,2017,넥센,181cm/80kg,외야수(우투우타),7,7,1,0,0,0,1,0,0,1,0,0,0,0,5,1,0.14300000000000002,0.25,0.14300000000000002,0.39299999999999996,서원초-천안북중-북일고,,1992년 08월 02일,2018,8.0,0.0
103,39,김민하,2014,롯데,181cm/88kg,외야수(우투우타),55,94,25,8,0,2,39,3,1,2,1,23,7,1,34,0,0.266,0.289,0.415,0.7040000000000001,승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,1989년 02월 25일,2015,116.0,0.6809999999999999
104,39,김민하,2015,롯데,181cm/88kg,외야수(우투우타),54,116,28,6,0,1,37,4,2,18,4,18,8,1,40,4,0.24100000000000002,0.36200000000000004,0.319,0.6809999999999999,승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,1989년 02월 25일,2016,22.0,0.581
105,40,김사훈,2012,롯데,173cm/89kg,포수(우투우타),17,15,4,1,0,0,5,0,0,0,0,0,2,0,7,0,0.267,0.267,0.33299999999999996,0.6000000000000001,감천초-대신중-부산고-한민대-롯데-경찰,,1987년 06월 18일,2013,3.0,0.6659999999999999
106,40,김사훈,2016,롯데,173cm/89kg,포수(우투우타),19,28,9,1,0,0,10,0,0,3,0,5,4,0,6,1,0.321,0.387,0.35700000000000004,0.7440000000000001,감천초-대신중-부산고-한민대-롯데-경찰,,1987년 06월 18일,2017,49.0,0.35100000000000003
107,40,김사훈,2017,롯데,173cm/89kg,포수(우투우타),57,76,14,3,0,0,17,1,0,6,1,1,8,1,21,2,0.184,0.25,0.22399999999999998,0.474,감천초-대신중-부산고-한민대-롯데-경찰,,1987년 06월 18일,2018,74.0,0.52
108,41,김상수,2009,삼성,175cm/68kg,내야수(우투우타),97,242,59,19,0,0,78,18,6,21,2,43,17,9,51,7,0.244,0.308,0.322,0.63,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2010,156.0,0.6060000000000001
109,41,김상수,2010,삼성,175cm/68kg,내야수(우투우타),101,282,69,7,3,0,82,30,6,31,12,37,22,8,45,10,0.245,0.344,0.29100000000000004,0.635,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2011,231.0,0.73
110,41,김상수,2011,삼성,175cm/68kg,내야수(우투우타),128,406,113,16,4,2,143,29,7,47,7,53,47,22,61,7,0.278,0.36200000000000004,0.35200000000000004,0.7140000000000001,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2012,250.0,0.6809999999999999
111,41,김상수,2012,삼성,175cm/68kg,내야수(우투우타),129,419,115,18,4,2,147,25,11,41,7,64,36,14,56,8,0.27399999999999997,0.345,0.35100000000000003,0.696,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2013,220.0,0.813
112,41,김상수,2013,삼성,175cm/68kg,내야수(우투우타),115,372,111,17,3,7,155,14,5,30,5,57,44,16,44,7,0.298,0.354,0.41700000000000004,0.7709999999999999,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2014,260.0,0.7769999999999999
113,41,김상수,2014,삼성,175cm/68kg,내야수(우투우타),128,427,123,20,8,5,174,53,6,41,7,74,63,14,77,7,0.28800000000000003,0.354,0.40700000000000003,0.7609999999999999,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2015,254.0,0.7729999999999999
114,41,김상수,2015,삼성,175cm/68kg,내야수(우투우타),132,449,125,30,4,8,187,26,5,43,6,67,63,18,56,9,0.278,0.345,0.41600000000000004,0.7609999999999999,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2016,153.0,0.61
115,41,김상수,2016,삼성,175cm/68kg,내야수(우투우타),105,358,97,13,0,3,119,6,4,23,8,56,38,15,39,9,0.271,0.326,0.332,0.6579999999999999,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2017,126.0,0.5920000000000001
116,41,김상수,2017,삼성,175cm/68kg,내야수(우투우타),42,144,38,7,0,3,54,1,1,5,1,17,13,7,26,4,0.264,0.29100000000000004,0.375,0.6659999999999999,대구옥산초-경복중-경북고,28000만원,1990년 03월 23일,2018,279.0,0.698
117,43,김선빈,2008,KIA,165cm/77kg,내야수(우투우타),112,278,71,2,2,0,77,5,9,30,2,39,24,13,40,8,0.255,0.33,0.27699999999999997,0.607,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2009,86.0,0.753
118,43,김선빈,2009,KIA,165cm/77kg,내야수(우투우타),72,116,34,9,1,0,45,8,2,10,1,29,6,11,13,2,0.293,0.354,0.38799999999999996,0.742,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2010,204.0,0.7010000000000001
119,43,김선빈,2010,KIA,165cm/77kg,내야수(우투우타),115,348,102,14,2,1,123,23,7,34,6,40,28,14,44,5,0.293,0.36200000000000004,0.353,0.715,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2011,241.0,0.7829999999999999
120,43,김선빈,2011,KIA,165cm/77kg,내야수(우투우타),98,335,97,12,2,4,125,22,9,50,2,58,47,9,42,8,0.29,0.38,0.373,0.753,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2012,251.0,0.792
121,43,김선빈,2012,KIA,165cm/77kg,내야수(우투우타),126,441,124,19,2,5,162,30,12,58,2,63,55,13,48,9,0.281,0.363,0.3670000000000001,0.73,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2013,253.0,0.763
122,43,김선빈,2013,KIA,165cm/77kg,내야수(우투우타),88,310,93,12,0,1,108,28,14,39,2,51,29,9,26,10,0.3,0.377,0.348,0.725,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2014,86.0,0.6409999999999999
123,43,김선빈,2016,KIA,165cm/77kg,내야수(우투우타),6,25,9,2,1,0,13,1,1,1,0,3,0,1,3,1,0.36,0.385,0.52,0.905,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2017,284.0,0.918
124,43,김선빈,2017,KIA,165cm/77kg,내야수(우투우타),137,476,176,34,1,5,227,4,4,39,5,84,64,14,40,10,0.37,0.42,0.47700000000000004,0.897,화순초-화순중-화순고-KIA-상무,3000만원,1989년 12월 18일,2018,234.0,0.7240000000000001
125,44,김성욱,2013,NC,181cm/83kg,외야수(우투우타),4,4,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0.25,0.25,0.25,0.5,광주서림초-충장중-진흥고,7000만원,1993년 05월 01일,2014,0.0,
126,44,김성욱,2014,NC,181cm/83kg,외야수(우투우타),26,23,4,1,0,1,8,1,0,3,0,6,1,0,9,0,0.174,0.26899999999999996,0.348,0.617,광주서림초-충장중-진흥고,7000만원,1993년 05월 01일,2015,83.0,0.843
127,44,김성욱,2015,NC,181cm/83kg,외야수(우투우타),125,182,47,8,1,3,66,3,3,17,4,32,26,0,52,4,0.258,0.33299999999999996,0.363,0.696,광주서림초-충장중-진흥고,7000만원,1993년 05월 01일,2016,105.0,0.633
128,44,김성욱,2016,NC,181cm/83kg,외야수(우투우타),130,306,81,15,1,15,143,5,2,30,3,60,51,1,64,15,0.265,0.33399999999999996,0.467,0.8009999999999999,광주서림초-충장중-진흥고,7000만원,1993년 05월 01일,2017,183.0,0.649
129,44,김성욱,2017,NC,181cm/83kg,외야수(우투우타),124,308,76,18,4,6,120,10,4,24,9,60,31,0,59,4,0.247,0.315,0.39,0.7050000000000001,광주서림초-충장중-진흥고,7000만원,1993년 05월 01일,2018,241.0,0.7979999999999999
130,45,김성현,2006,SK,172cm/72kg,내야수(우투우타),5,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1.0,1.0,1.0,2.0,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2007,0.0,
131,45,김성현,2007,SK,172cm/72kg,내야수(우투우타),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2008,5.0,0.4
132,45,김성현,2011,SK,172cm/72kg,내야수(우투우타),10,9,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0.0,0.0,0.0,0.0,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2012,96.0,0.7809999999999999
133,45,김성현,2012,SK,172cm/72kg,내야수(우투우타),88,163,39,8,3,2,59,6,2,12,5,28,14,6,26,2,0.239,0.311,0.36200000000000004,0.6729999999999999,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2013,81.0,0.52
134,45,김성현,2013,SK,172cm/72kg,내야수(우투우타),97,162,35,7,1,1,47,2,6,16,1,27,16,2,28,6,0.21600000000000005,0.29100000000000004,0.29,0.581,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2014,246.0,0.754
135,45,김성현,2014,SK,172cm/72kg,내야수(우투우타),122,398,113,20,1,5,150,6,3,55,7,73,43,18,51,7,0.284,0.376,0.377,0.753,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2015,197.0,0.613
136,45,김성현,2015,SK,172cm/72kg,내야수(우투우타),129,397,118,20,0,8,162,1,4,31,7,49,48,23,42,14,0.297,0.35700000000000004,0.408,0.7649999999999999,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2016,295.0,0.8480000000000001
137,45,김성현,2016,SK,172cm/72kg,내야수(우투우타),138,479,153,28,0,8,205,3,3,33,6,66,65,16,37,13,0.319,0.366,0.428,0.794,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2017,236.0,0.679
138,45,김성현,2017,SK,172cm/72kg,내야수(우투우타),130,380,103,14,0,4,129,2,1,34,4,45,29,6,28,8,0.271,0.335,0.33899999999999997,0.674,송정동초-충장중-광주제일고-SK-상무,7000만원,1987년 03월 09일,2018,240.0,0.6940000000000001
139,46,김성훈,2017,삼성,172cm/68kg,내야수(우투좌타),47,151,48,4,2,0,56,4,2,12,1,27,18,2,16,2,0.318,0.37,0.371,0.741,길동초-건대부중-청원고-문화예술대,6000만원,1993년 10월 27일,2018,92.0,0.5369999999999999
140,48,김용의,2012,LG,187cm/74kg,외야수(우투좌타),83,194,48,4,0,2,58,5,4,17,0,22,21,5,50,1,0.247,0.304,0.299,0.603,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2013,198.0,0.6950000000000001
141,48,김용의,2013,LG,187cm/74kg,외야수(우투좌타),109,301,83,6,5,5,114,21,7,34,0,42,34,1,58,6,0.276,0.34600000000000003,0.379,0.725,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2014,135.0,0.598
142,48,김용의,2014,LG,187cm/74kg,외야수(우투좌타),103,183,44,7,1,0,53,9,7,19,2,31,22,6,46,2,0.24,0.317,0.29,0.607,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2015,171.0,0.639
143,48,김용의,2015,LG,187cm/74kg,외야수(우투좌타),71,171,43,5,1,0,50,11,6,22,3,30,15,2,38,3,0.251,0.34700000000000003,0.292,0.639,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2016,85.0,0.644
144,48,김용의,2016,LG,187cm/74kg,외야수(우투좌타),105,308,98,18,4,1,127,19,7,35,0,62,20,0,64,6,0.318,0.38799999999999996,0.41200000000000003,0.8,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2017,160.0,0.69
145,48,김용의,2017,LG,187cm/74kg,외야수(우투좌타),60,164,44,6,2,0,54,9,4,19,0,17,8,1,49,2,0.268,0.344,0.32899999999999996,0.6729999999999999,사당초-선린중-선린인터넷고-고려대-두산,5000만원,1985년 08월 20일,2018,89.0,0.5389999999999999
146,52,김인태,2016,두산,178cm/78kg,외야수(좌투좌타),14,18,3,1,0,0,4,0,0,1,0,0,3,0,4,0,0.16699999999999998,0.21100000000000002,0.222,0.433,포항제철서초-천안북중-북일고-두산-경찰,20000만원,1994년 07월 03일,2017,22.0,0.35700000000000004
147,52,김인태,2017,두산,178cm/78kg,외야수(좌투좌타),31,43,8,1,0,2,15,0,0,1,0,5,4,1,11,0,0.18600000000000005,0.205,0.349,0.5539999999999999,포항제철서초-천안북중-북일고-두산-경찰,20000만원,1994년 07월 03일,2018,61.0,0.772
148,53,김재민,2013,LG,177cm/84kg,포수(우투우타),10,8,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0.125,0.125,0.125,0.25,연천초(부산동래마린스리틀)-사직중-경남고-동아대-LG-상무,3000만원,1991년 01월 28일,2014,9.0,0.0
149,55,김재율,2011,LG,186cm/90kg,내야수(우투우타),25,24,6,2,0,0,8,0,0,4,0,2,4,0,7,2,0.25,0.35700000000000004,0.33299999999999996,0.69,부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,1989년 01월 14일,2012,36.0,0.321
150,55,김재율,2017,LG,186cm/90kg,내야수(우투우타),75,181,55,9,0,6,82,0,1,10,2,21,28,2,35,8,0.304,0.345,0.45299999999999996,0.7979999999999999,부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,1989년 01월 14일,2018,32.0,0.5870000000000001
151,56,김재현,2014,삼성,176cm/76kg,내야수(우투우타),8,7,1,0,0,0,1,0,0,0,1,0,1,0,4,1,0.14300000000000002,0.25,0.14300000000000002,0.39299999999999996,홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,1991년 08월 30일,2015,20.0,0.243
152,56,김재현,2015,삼성,176cm/76kg,내야수(우투우타),73,41,7,0,0,0,7,0,0,5,0,7,5,0,11,1,0.171,0.261,0.171,0.4320000000000001,홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,1991년 08월 30일,2016,132.0,0.531
153,57,김재호,2004,두산,181cm/75kg,내야수(우투우타),36,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0.0,0.0,0.0,0.0,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2005,16.0,0.5900000000000001
154,57,김재호,2008,두산,181cm/75kg,내야수(우투우타),112,261,65,8,5,1,86,12,3,25,2,48,21,14,33,7,0.249,0.318,0.33,0.648,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2009,106.0,0.6970000000000001
155,57,김재호,2009,두산,181cm/75kg,내야수(우투우타),80,180,43,9,4,3,69,4,1,20,1,27,36,7,27,5,0.239,0.312,0.38299999999999995,0.6950000000000001,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2010,34.0,0.627
156,57,김재호,2010,두산,181cm/75kg,내야수(우투우타),83,85,19,3,1,0,24,5,1,14,1,11,8,2,15,3,0.22399999999999998,0.34,0.282,0.622,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2011,80.0,0.369
157,57,김재호,2011,두산,181cm/75kg,내야수(우투우타),57,109,20,5,1,0,27,1,1,7,2,6,9,5,15,4,0.183,0.242,0.248,0.49,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2012,57.0,0.5740000000000001
158,57,김재호,2012,두산,181cm/75kg,내야수(우투우타),84,177,38,2,2,0,44,3,3,16,2,23,11,1,31,5,0.215,0.287,0.249,0.536,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2013,86.0,0.725
159,57,김재호,2013,두산,181cm/75kg,내야수(우투우타),91,248,78,10,3,1,97,9,6,26,0,42,32,5,24,7,0.315,0.377,0.391,0.768,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2014,203.0,0.7120000000000001
160,57,김재호,2014,두산,181cm/75kg,내야수(우투우타),122,341,86,14,1,3,111,2,8,54,2,50,54,11,59,14,0.252,0.348,0.326,0.6739999999999999,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2015,239.0,0.855
161,57,김재호,2015,두산,181cm/75kg,내야수(우투우타),133,410,126,24,3,3,165,7,2,54,3,63,50,16,42,18,0.307,0.386,0.402,0.7879999999999999,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2016,242.0,0.7809999999999999
162,57,김재호,2016,두산,181cm/75kg,내야수(우투우타),137,416,129,27,3,7,183,8,4,57,5,69,78,10,52,8,0.31,0.389,0.44,0.8290000000000001,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2017,218.0,0.765
163,57,김재호,2017,두산,181cm/75kg,내야수(우투우타),91,283,83,18,1,7,124,7,1,36,3,34,50,9,52,6,0.293,0.371,0.43799999999999994,0.8089999999999999,남정초-중앙중-중앙고-두산-상무,20000만원,1985년 03월 21일,2018,235.0,0.8200000000000001
164,58,김재환,2011,두산,183cm/90kg,외야수(우투좌타),30,54,10,3,0,2,19,1,1,1,1,4,8,0,14,2,0.185,0.214,0.35200000000000004,0.5660000000000001,영랑초-상인천중-인천고-두산-상무,15000만원,1988년 09월 22일,2012,24.0,0.389
165,58,김재환,2014,두산,183cm/90kg,외야수(우투좌타),52,85,26,6,0,3,41,1,0,11,0,12,13,2,12,3,0.306,0.385,0.48200000000000004,0.867,영랑초-상인천중-인천고-두산-상무,15000만원,1988년 09월 22일,2015,145.0,0.7829999999999999
166,58,김재환,2015,두산,183cm/90kg,외야수(우투좌타),48,153,36,8,0,7,65,4,1,22,2,24,22,2,39,6,0.235,0.335,0.425,0.76,영랑초-상인천중-인천고-두산-상무,15000만원,1988년 09월 22일,2016,253.0,1.071
167,58,김재환,2016,두산,183cm/90kg,외야수(우투좌타),134,492,160,32,3,37,309,8,2,71,0,107,124,5,107,9,0.325,0.40700000000000003,0.628,1.035,영랑초-상인천중-인천고-두산-상무,15000만원,1988년 09월 22일,2017,325.0,1.04
168,58,김재환,2017,두산,183cm/90kg,외야수(우투좌타),144,544,185,34,2,35,328,4,1,81,7,110,115,8,123,8,0.34,0.429,0.603,1.032,영랑초-상인천중-인천고-두산-상무,15000만원,1988년 09월 22일,2018,330.0,1.091
169,63,김주형,2004,KIA,186cm/108kg,내야수(우투우타),47,74,12,2,0,2,20,0,1,6,0,7,8,2,17,0,0.162,0.217,0.27,0.48700000000000004,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2005,23.0,0.6609999999999999
170,63,김주형,2005,KIA,186cm/108kg,내야수(우투우타),39,99,17,3,0,0,20,0,0,9,4,6,6,8,25,3,0.172,0.268,0.20199999999999999,0.47,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2006,42.0,0.74
171,63,김주형,2006,KIA,186cm/108kg,내야수(우투우타),34,52,14,5,0,2,25,0,0,2,1,8,6,1,17,2,0.26899999999999996,0.309,0.48100000000000004,0.79,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2007,96.0,0.774
172,63,김주형,2007,KIA,186cm/108kg,내야수(우투우타),36,108,25,7,0,6,50,1,1,5,4,14,16,3,30,3,0.231,0.28800000000000003,0.46299999999999997,0.7509999999999999,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2008,107.0,0.6619999999999999
173,63,김주형,2011,KIA,186cm/108kg,내야수(우투우타),88,271,54,14,0,9,95,1,0,17,4,23,40,9,71,6,0.19899999999999998,0.256,0.35100000000000003,0.607,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2012,44.0,0.49200000000000005
174,63,김주형,2012,KIA,186cm/108kg,내야수(우투우타),56,117,18,2,0,3,29,0,0,6,1,8,12,5,35,0,0.154,0.198,0.248,0.446,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2013,95.0,0.8320000000000001
175,63,김주형,2013,KIA,186cm/108kg,내야수(우투우타),81,249,60,8,0,9,95,1,0,23,3,27,34,6,54,7,0.24100000000000002,0.308,0.382,0.69,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2014,105.0,0.6509999999999999
176,63,김주형,2014,KIA,186cm/108kg,내야수(우투우타),64,151,37,4,0,7,62,0,3,17,2,16,26,4,19,3,0.245,0.326,0.41100000000000003,0.737,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2015,47.0,0.631
177,63,김주형,2015,KIA,186cm/108kg,내야수(우투우타),45,83,19,3,0,2,28,0,0,3,2,2,3,2,22,3,0.22899999999999998,0.273,0.337,0.6100000000000001,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2016,195.0,0.7979999999999999
178,63,김주형,2016,KIA,186cm/108kg,내야수(우투우타),135,345,97,16,1,19,172,1,2,34,6,43,49,11,55,9,0.281,0.355,0.499,0.8540000000000001,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2017,86.0,0.451
179,63,김주형,2017,KIA,186cm/108kg,내야수(우투우타),57,106,18,5,0,0,23,0,0,8,1,11,10,4,13,5,0.17,0.233,0.217,0.45,학강초-광주동성중-광주동성고-KIA-상무,30000만원,1985년 12월 15일,2018,8.0,0.25
180,64,김지수,2009,히어로즈,180cm/81kg,내야수(우투우타),15,3,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0.0,0.0,0.0,0.0,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2010,5.0,0.16699999999999998
181,64,김지수,2013,넥센,180cm/81kg,내야수(우투우타),37,48,13,2,0,0,15,1,0,7,0,9,3,0,9,1,0.271,0.35700000000000004,0.313,0.6699999999999999,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2014,3.0,0.0
182,64,김지수,2014,넥센,180cm/81kg,내야수(우투우타),28,23,4,0,0,0,4,1,0,4,0,2,3,1,2,1,0.174,0.29600000000000004,0.174,0.47,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2015,96.0,0.613
183,64,김지수,2015,넥센,180cm/81kg,내야수(우투우타),104,132,31,7,0,0,38,2,1,9,2,23,13,2,27,2,0.235,0.292,0.28800000000000003,0.58,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2016,41.0,0.6409999999999999
184,64,김지수,2016,넥센,180cm/81kg,내야수(우투우타),81,91,26,5,0,3,40,2,2,10,0,16,9,0,16,3,0.28600000000000003,0.353,0.44,0.7929999999999999,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2017,14.0,0.696
185,64,김지수,2017,넥센,180cm/81kg,내야수(우투우타),64,35,6,0,0,1,9,0,1,2,0,7,5,0,8,0,0.171,0.205,0.257,0.462,서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,1986년 08월 23일,2018,33.0,0.415
