batter_name,part,year,AB,H,2B,3B,HR,BB,HBP,1B,TB,FBP,avg,OBP,SLG,OPS
김선빈,후반기,2009,30,9,2,0,0,2,0,7,11,2,0.3,0.344,0.367,0.711
김선빈,후반기,2010,144,44,6,1,1,11,2,36,55,13,0.306,0.363,0.382,0.745
김선빈,후반기,2011,94,26,2,0,1,13,0,23,31,13,0.277,0.364,0.33,0.694
김선빈,후반기,2012,190,47,5,2,2,23,1,38,62,24,0.247,0.332,0.326,0.658
김선빈,후반기,2013,57,12,1,0,0,13,0,11,13,13,0.211,0.357,0.228,0.585
김선빈,후반기,2014,7,2,1,0,0,0,0,1,3,0,0.286,0.286,0.429,0.715
김선빈,후반기,2016,25,9,2,1,0,1,0,6,13,1,0.36,0.385,0.52,0.905
김선빈,후반기,2017,192,68,10,1,3,15,3,54,89,18,0.354,0.41,0.464,0.874
김선빈,후반기,2018,190,59,5,0,3,24,4,51,73,28,0.311,0.399,0.384,0.783
김성욱,전반기,2014,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
김성욱,전반기,2015,83,27,5,0,2,7,1,20,38,8,0.325,0.385,0.458,0.843
김성욱,전반기,2016,105,21,2,0,6,5,1,13,41,6,0.2,0.243,0.39,0.633
김성욱,전반기,2017,183,42,14,2,1,14,6,25,63,20,0.23,0.305,0.344,0.649
김성욱,전반기,2018,241,65,9,1,12,23,0,43,112,23,0.27,0.333,0.465,0.798
김성욱,후반기,2013,4,1,0,0,0,0,0,1,1,0,0.25,0.25,0.25,0.5
김성욱,후반기,2014,23,4,1,0,1,3,0,2,8,3,0.174,0.269,0.348,0.617
김성욱,후반기,2015,99,20,3,1,1,10,3,15,28,13,0.202,0.295,0.283,0.578
김성욱,후반기,2016,201,60,13,1,9,25,2,37,102,27,0.299,0.382,0.507,0.889
김성욱,후반기,2017,125,34,4,2,5,10,3,23,57,13,0.272,0.341,0.456,0.797
김성욱,후반기,2018,82,19,4,1,1,6,1,13,28,7,0.232,0.292,0.341,0.633
김성현,전반기,2006,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
김성현,전반기,2007,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
김성현,전반기,2008,5,1,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4
김성현,전반기,2011,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김성현,전반기,2012,96,28,5,2,1,7,4,20,40,11,0.292,0.364,0.417,0.7809999999999999
김성현,전반기,2013,81,15,3,0,0,12,1,12,18,13,0.185,0.298,0.222,0.52
김성현,전반기,2014,246,70,12,1,3,32,4,54,93,36,0.285,0.376,0.378,0.754
김성현,전반기,2015,197,49,5,0,2,16,1,42,60,17,0.249,0.308,0.305,0.613
김성현,전반기,2016,295,101,19,0,5,21,2,77,135,23,0.342,0.39,0.458,0.8480000000000001
김성현,전반기,2017,236,61,10,0,4,23,1,47,83,24,0.258,0.327,0.352,0.679
김성현,전반기,2018,240,68,12,0,1,18,6,55,83,24,0.283,0.348,0.346,0.694
김성현,후반기,2006,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,2.0
김성현,후반기,2007,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
김성현,후반기,2012,67,11,3,1,1,5,1,6,19,6,0.164,0.233,0.284,0.517
김성현,후반기,2013,81,20,4,1,1,4,0,14,29,4,0.247,0.282,0.358,0.6399999999999999
김성현,후반기,2014,152,43,8,0,2,23,3,33,57,26,0.283,0.388,0.375,0.763
김성현,후반기,2015,200,69,15,0,6,15,6,48,102,21,0.345,0.407,0.51,0.917
김성현,후반기,2016,184,52,9,0,3,12,4,40,70,16,0.283,0.34,0.38,0.72
김성현,후반기,2017,144,42,4,0,0,11,3,38,46,14,0.292,0.354,0.319,0.673
김성현,후반기,2018,175,47,7,1,3,11,3,36,65,14,0.269,0.323,0.371,0.694
김성훈,전반기,2018,92,20,3,0,0,8,1,17,23,9,0.217,0.287,0.25,0.5369999999999999
김성훈,후반기,2017,151,48,4,2,0,12,1,42,56,13,0.318,0.372,0.371,0.743
김성훈,후반기,2018,93,25,6,3,0,8,5,16,37,13,0.269,0.358,0.398,0.756
김용의,전반기,2008,22,4,0,0,0,3,2,4,4,5,0.182,0.333,0.182,0.515
김용의,전반기,2012,71,16,1,0,1,13,0,14,20,13,0.225,0.345,0.282,0.627
김용의,전반기,2013,198,54,3,4,2,19,0,45,71,19,0.273,0.336,0.359,0.6950000000000001
김용의,전반기,2014,135,32,5,1,0,13,1,26,39,14,0.237,0.309,0.289,0.598
김용의,전반기,2015,171,43,5,1,0,22,3,37,50,25,0.251,0.347,0.292,0.639
김용의,전반기,2016,85,21,4,1,0,10,0,16,27,10,0.247,0.326,0.318,0.644
김용의,전반기,2017,160,44,6,2,0,19,0,36,54,19,0.275,0.352,0.338,0.69
김용의,전반기,2018,89,20,1,0,0,10,0,19,21,10,0.225,0.303,0.236,0.5389999999999999
김용의,후반기,2008,4,0,0,0,0,1,0,0,0,1,0.0,0.2,0.0,0.2
김용의,후반기,2012,123,32,3,0,1,4,0,28,38,4,0.26,0.283,0.309,0.592
김용의,후반기,2013,103,29,3,1,3,15,0,22,43,15,0.282,0.373,0.417,0.79
김용의,후반기,2014,48,12,2,0,0,6,1,10,14,7,0.25,0.345,0.292,0.637
김용의,후반기,2016,223,77,14,3,1,25,0,59,100,25,0.345,0.411,0.448,0.859
김용의,후반기,2017,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김용의,후반기,2018,70,17,1,0,0,6,0,16,18,6,0.243,0.303,0.257,0.56
김응민,전반기,2014,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김응민,전반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김응민,후반기,2014,9,2,0,0,0,0,2,2,2,2,0.222,0.364,0.222,0.586
김응민,후반기,2015,3,1,0,0,1,0,0,0,4,0,0.333,0.333,1.333,1.666
김인태,전반기,2016,11,2,0,0,0,1,0,2,2,1,0.182,0.25,0.182,0.432
김인태,전반기,2017,22,2,0,0,1,1,0,1,5,1,0.091,0.13,0.227,0.357
김인태,전반기,2018,61,17,5,0,1,8,0,11,25,8,0.279,0.362,0.41,0.772
김인태,후반기,2016,7,1,1,0,0,0,0,0,2,0,0.143,0.143,0.286,0.42899999999999994
김인태,후반기,2017,21,6,1,0,1,0,0,4,10,0,0.286,0.286,0.476,0.762
김인태,후반기,2018,34,8,2,0,0,4,0,6,10,4,0.235,0.316,0.294,0.61
김재민,전반기,2013,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재민,전반기,2014,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재민,후반기,2013,6,1,0,0,0,0,0,1,1,0,0.167,0.167,0.167,0.334
김재민,후반기,2014,7,1,0,0,0,2,0,1,1,2,0.143,0.333,0.143,0.476
김재성,후반기,2015,6,0,0,0,0,1,0,0,0,1,0.0,0.143,0.0,0.143
김재율,전반기,2011,2,1,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1.0
김재율,전반기,2012,36,3,0,0,1,3,0,2,6,3,0.083,0.154,0.167,0.321
김재율,전반기,2017,70,20,6,0,2,3,0,12,32,3,0.286,0.315,0.457,0.772
김재율,전반기,2018,32,7,2,0,0,2,2,5,9,4,0.219,0.306,0.281,0.587
김재율,후반기,2011,22,5,2,0,0,4,0,3,7,4,0.227,0.346,0.318,0.6639999999999999
김재율,후반기,2012,0,0,0,0,0,1,0,0,0,1,NaN,1.0,NaN,NaN
김재율,후반기,2015,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재율,후반기,2017,111,35,3,0,4,7,2,28,50,9,0.315,0.367,0.45,0.817
김재율,후반기,2018,4,1,1,0,0,1,0,0,2,1,0.25,0.4,0.5,0.9
김재현,전반기,2015,20,2,0,0,0,1,0,2,2,1,0.1,0.143,0.1,0.243
김재현,전반기,2016,132,28,6,0,0,6,5,22,34,11,0.212,0.273,0.258,0.531
김재현,후반기,2014,7,1,0,0,0,0,1,1,1,1,0.143,0.25,0.143,0.393
김재현,후반기,2015,21,5,0,0,0,4,0,5,5,4,0.238,0.36,0.238,0.598
김재현,후반기,2016,56,13,1,0,0,2,2,12,14,4,0.232,0.283,0.25,0.5329999999999999
김재현,후반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재호,전반기,2004,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재호,전반기,2005,16,3,0,1,0,2,0,2,5,2,0.188,0.278,0.312,0.5900000000000001
김재호,전반기,2008,199,48,5,5,1,20,1,37,66,21,0.241,0.314,0.332,0.646
김재호,전반기,2009,106,23,5,3,2,15,1,13,40,16,0.217,0.32,0.377,0.6970000000000001
김재호,전반기,2010,34,8,2,0,0,4,1,6,10,5,0.235,0.333,0.294,0.627
김재호,전반기,2011,80,11,2,0,0,5,2,9,13,7,0.138,0.207,0.162,0.369
김재호,전반기,2012,57,14,0,0,0,7,0,14,14,7,0.246,0.328,0.246,0.5740000000000001
김재호,전반기,2013,86,25,4,1,0,10,0,20,31,10,0.291,0.365,0.36,0.725
김재호,전반기,2014,203,54,11,1,0,36,2,42,67,38,0.266,0.382,0.33,0.712
김재호,전반기,2015,239,80,17,3,1,28,3,59,106,31,0.335,0.411,0.444,0.855
김재호,전반기,2016,242,69,11,2,3,41,4,53,93,45,0.285,0.397,0.384,0.781
김재호,전반기,2017,218,62,12,1,4,23,3,45,88,26,0.284,0.361,0.404,0.765
김재호,전반기,2018,235,68,15,0,8,26,2,45,107,28,0.289,0.365,0.455,0.8200000000000001
김재호,후반기,2004,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재호,후반기,2005,11,3,1,0,1,0,1,1,7,1,0.273,0.333,0.636,0.9690000000000001
김재호,후반기,2008,62,17,3,0,0,5,1,14,20,6,0.274,0.338,0.323,0.661
김재호,후반기,2009,74,20,4,1,1,5,0,14,29,5,0.27,0.316,0.392,0.708
김재호,후반기,2010,51,11,1,1,0,10,0,9,14,10,0.216,0.344,0.275,0.619
김재호,후반기,2011,29,9,3,1,0,2,0,5,14,2,0.31,0.355,0.483,0.838
김재호,후반기,2012,120,24,2,2,0,9,2,20,30,11,0.2,0.267,0.25,0.517
김재호,후반기,2013,162,53,6,2,1,16,0,44,66,16,0.327,0.388,0.407,0.7949999999999999
김재호,후반기,2014,138,32,3,0,3,18,0,26,44,18,0.232,0.321,0.319,0.64
김재호,후반기,2015,171,46,7,0,2,26,0,37,59,26,0.269,0.365,0.345,0.71
김재호,후반기,2016,174,60,16,1,4,16,1,39,90,17,0.345,0.403,0.517,0.92
김재호,후반기,2017,65,21,6,0,3,13,0,12,36,13,0.323,0.436,0.554,0.99
김재호,후반기,2018,167,57,5,0,8,26,2,44,86,28,0.341,0.436,0.515,0.9510000000000001
김재환,전반기,2008,10,1,0,0,0,0,0,1,1,0,0.1,0.1,0.1,0.2
김재환,전반기,2011,53,10,3,0,2,1,1,5,19,2,0.189,0.218,0.358,0.576
김재환,전반기,2012,24,3,1,0,0,3,0,2,4,3,0.125,0.222,0.167,0.389
김재환,전반기,2014,54,14,4,0,3,4,0,7,27,4,0.259,0.31,0.5,0.81
김재환,전반기,2015,145,35,7,0,7,22,2,21,63,24,0.241,0.349,0.434,0.7829999999999999
김재환,전반기,2016,253,84,15,1,22,34,0,46,167,34,0.332,0.411,0.66,1.071
김재환,전반기,2017,325,113,20,2,21,39,5,70,200,44,0.348,0.425,0.615,1.04
김재환,전반기,2018,330,113,23,1,28,38,5,61,222,43,0.342,0.418,0.673,1.091
김재환,후반기,2008,11,2,0,0,0,0,0,2,2,0,0.182,0.182,0.182,0.364
김재환,후반기,2011,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김재환,후반기,2012,15,2,0,0,1,1,0,1,5,1,0.133,0.188,0.333,0.521
김재환,후반기,2014,31,12,2,0,0,7,0,10,14,7,0.387,0.5,0.452,0.952
김재환,후반기,2015,8,1,1,0,0,0,0,0,2,0,0.125,0.125,0.25,0.375
김재환,후반기,2016,239,76,17,2,15,37,0,42,142,37,0.318,0.409,0.594,1.003
김재환,후반기,2017,219,72,14,0,14,42,2,44,128,44,0.329,0.441,0.584,1.025
김재환,후반기,2018,197,63,13,0,16,21,4,34,124,25,0.32,0.396,0.629,1.025
김종덕,후반기,2018,2,1,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1.0
김주형,전반기,2004,47,9,2,0,2,4,0,5,17,4,0.191,0.255,0.362,0.617
김주형,전반기,2005,23,5,2,0,0,5,0,3,7,5,0.217,0.357,0.304,0.661
김주형,전반기,2006,42,11,4,0,1,2,1,6,18,3,0.262,0.311,0.429,0.74
김주형,전반기,2007,96,22,6,0,6,5,4,10,46,9,0.229,0.295,0.479,0.774
김주형,전반기,2008,107,27,6,0,2,4,3,19,39,7,0.252,0.298,0.364,0.6619999999999999
김주형,전반기,2011,204,40,11,0,6,14,4,23,69,18,0.196,0.261,0.338,0.599
김주형,전반기,2012,44,8,2,0,0,4,1,6,10,5,0.182,0.265,0.227,0.492
김주형,전반기,2013,95,28,4,0,5,5,1,19,47,6,0.295,0.337,0.495,0.8320000000000001
김주형,전반기,2014,105,22,2,0,4,13,2,16,36,15,0.21,0.308,0.343,0.651
김주형,전반기,2015,47,13,1,0,0,3,1,12,14,4,0.277,0.333,0.298,0.631
김주형,전반기,2016,195,53,10,0,9,17,2,34,90,19,0.272,0.336,0.462,0.798
김주형,전반기,2017,86,14,4,0,0,8,1,10,18,9,0.163,0.242,0.209,0.45099999999999996
김주형,전반기,2018,8,1,0,0,0,0,0,1,1,0,0.125,0.125,0.125,0.25
김주형,후반기,2004,27,3,0,0,0,2,0,3,3,2,0.111,0.172,0.111,0.283
김주형,후반기,2005,76,12,1,0,0,4,4,11,13,8,0.158,0.238,0.171,0.40900000000000003
김주형,후반기,2006,10,3,1,0,1,0,0,1,7,0,0.3,0.3,0.7,1.0
김주형,후반기,2007,12,3,1,0,0,0,0,2,4,0,0.25,0.25,0.333,0.583
김주형,후반기,2008,39,6,2,0,0,1,0,4,8,1,0.154,0.175,0.205,0.38
김주형,후반기,2011,67,14,3,0,3,3,0,8,26,3,0.209,0.243,0.388,0.631
김주형,후반기,2012,73,10,0,0,3,2,0,7,19,2,0.137,0.16,0.26,0.42000000000000004
김주형,후반기,2013,154,32,4,0,4,18,2,24,48,20,0.208,0.299,0.312,0.611
김주형,후반기,2014,46,15,2,0,3,4,0,10,26,4,0.326,0.38,0.565,0.945
김주형,후반기,2015,36,6,2,0,2,0,1,2,14,1,0.167,0.189,0.389,0.5780000000000001
김주형,후반기,2016,150,44,6,1,10,17,4,27,82,21,0.293,0.38,0.547,0.927
김주형,후반기,2017,20,4,1,0,0,0,0,3,5,0,0.2,0.2,0.25,0.45
김지수,전반기,2009,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김지수,전반기,2010,5,0,0,0,0,1,0,0,0,1,0.0,0.167,0.0,0.167
김지수,전반기,2013,11,4,1,0,0,4,0,3,5,4,0.364,0.533,0.455,0.988
김지수,전반기,2014,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김지수,전반기,2015,96,24,4,0,0,9,1,20,28,10,0.25,0.321,0.292,0.613
김지수,전반기,2016,41,11,1,0,0,5,0,10,12,5,0.268,0.348,0.293,0.641
김지수,전반기,2017,14,3,0,0,1,1,0,2,6,1,0.214,0.267,0.429,0.696
김지수,전반기,2018,33,5,0,0,0,5,0,5,5,5,0.152,0.263,0.152,0.41500000000000004
김지수,후반기,2009,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김지수,후반기,2013,37,9,1,0,0,3,0,8,10,3,0.243,0.3,0.27,0.5700000000000001
김지수,후반기,2014,20,4,0,0,0,4,0,4,4,4,0.2,0.333,0.2,0.533
김지수,후반기,2015,36,7,3,0,0,0,1,4,10,1,0.194,0.216,0.278,0.494
김지수,후반기,2016,50,15,4,0,3,5,0,8,28,5,0.3,0.364,0.56,0.924
김지수,후반기,2017,21,3,0,0,0,1,0,3,3,1,0.143,0.182,0.143,0.32499999999999996
김지수,후반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김진곤,전반기,2015,46,9,1,0,0,0,1,8,10,1,0.196,0.213,0.217,0.43
김진곤,전반기,2016,7,1,0,0,0,0,0,1,1,0,0.143,0.143,0.143,0.286
김진곤,전반기,2017,6,1,0,0,0,0,0,1,1,0,0.167,0.167,0.167,0.334
김진곤,전반기,2018,16,2,1,0,0,0,0,1,3,0,0.125,0.125,0.188,0.313
김진곤,후반기,2015,39,9,0,0,0,0,0,9,9,0,0.231,0.231,0.231,0.462
김진곤,후반기,2016,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김진곤,후반기,2017,33,10,1,0,2,1,0,7,17,1,0.303,0.324,0.515,0.839
김진곤,후반기,2018,5,1,0,0,0,2,0,1,1,2,0.2,0.429,0.2,0.629
김철호,후반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김태균,전반기,2001,92,30,7,0,5,9,2,18,52,11,0.326,0.398,0.565,0.963
김태균,전반기,2002,154,36,7,0,2,20,1,27,49,21,0.234,0.326,0.318,0.644
김태균,전반기,2003,264,83,16,1,18,39,4,48,155,43,0.314,0.41,0.587,0.9969999999999999
김태균,전반기,2004,294,100,17,1,10,40,3,72,149,43,0.34,0.424,0.507,0.931
김태균,전반기,2005,291,90,21,2,12,38,2,55,151,40,0.309,0.393,0.519,0.912
김태균,전반기,2006,252,70,17,0,4,38,2,49,99,40,0.278,0.377,0.393,0.77
김태균,전반기,2007,257,80,12,0,17,62,1,51,143,63,0.311,0.447,0.556,1.0030000000000001
김태균,전반기,2008,318,105,23,1,26,54,4,55,208,58,0.33,0.434,0.654,1.088
김태균,전반기,2009,182,62,8,0,14,16,3,40,112,19,0.341,0.403,0.615,1.018
김태균,전반기,2012,241,96,16,0,12,44,4,68,148,48,0.398,0.498,0.614,1.112
김태균,전반기,2013,243,74,16,0,4,50,7,54,102,57,0.305,0.437,0.42,0.857
김태균,전반기,2014,249,94,19,0,11,41,6,64,146,47,0.378,0.476,0.586,1.0619999999999998
김태균,전반기,2015,223,77,18,0,17,58,8,42,146,66,0.345,0.495,0.655,1.15
김태균,전반기,2016,293,96,21,0,7,65,5,68,138,70,0.328,0.457,0.471,0.9279999999999999
김태균,전반기,2017,252,86,15,0,11,31,3,60,134,34,0.341,0.42,0.532,0.952
김태균,전반기,2018,172,56,7,0,8,9,3,41,87,12,0.326,0.37,0.506,0.876
김태균,후반기,2001,153,52,6,2,15,31,2,29,107,33,0.34,0.457,0.699,1.156
김태균,후반기,2002,144,40,4,0,5,21,1,31,59,22,0.278,0.373,0.41,0.7829999999999999
김태균,후반기,2003,215,70,8,1,13,40,5,48,119,45,0.326,0.442,0.553,0.9950000000000001
김태균,후반기,2004,179,53,9,0,13,30,3,31,101,33,0.296,0.406,0.564,0.97
김태균,후반기,2005,170,56,12,0,11,22,4,33,101,26,0.329,0.418,0.594,1.012
김태균,후반기,2006,171,53,10,0,9,44,0,34,90,44,0.31,0.451,0.526,0.9770000000000001
김태균,후반기,2007,136,34,1,0,4,28,1,29,47,29,0.25,0.382,0.346,0.728
김태균,후반기,2008,92,28,4,0,5,10,1,19,47,11,0.304,0.379,0.511,0.89
김태균,후반기,2009,154,49,7,0,5,29,3,37,71,32,0.318,0.435,0.461,0.896
김태균,후반기,2012,175,55,8,0,4,37,7,43,75,44,0.314,0.452,0.429,0.881
김태균,후반기,2013,102,36,8,0,6,23,1,22,62,24,0.353,0.476,0.608,1.084
김태균,후반기,2014,173,60,11,0,7,29,5,42,92,34,0.347,0.454,0.532,0.986
김태균,후반기,2015,185,52,10,0,4,40,4,38,74,44,0.281,0.419,0.4,0.819
김태균,후반기,2016,236,97,18,0,16,43,4,63,163,47,0.411,0.509,0.691,1.2
김태균,후반기,2017,104,35,7,0,6,12,1,22,60,13,0.337,0.41,0.577,0.9869999999999999
김태균,후반기,2018,82,24,4,0,2,4,1,18,34,5,0.293,0.333,0.415,0.748
김태연,전반기,2017,15,1,0,0,1,1,0,0,4,1,0.067,0.125,0.267,0.392
김태연,전반기,2018,12,2,1,0,0,0,0,1,3,0,0.167,0.167,0.25,0.41700000000000004
김태연,후반기,2017,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김태연,후반기,2018,14,3,0,0,0,3,0,3,3,3,0.214,0.353,0.214,0.567
김태완,전반기,2006,3,2,0,0,0,0,0,2,2,0,0.667,0.667,0.667,1.334
김태완,전반기,2007,53,10,1,0,1,6,2,8,14,8,0.189,0.295,0.264,0.5589999999999999
김태완,전반기,2008,313,87,14,0,22,43,11,51,167,54,0.278,0.384,0.534,0.918
김태완,전반기,2009,262,82,12,1,18,50,10,51,150,60,0.313,0.441,0.573,1.014
김태완,전반기,2010,247,74,11,0,14,59,9,49,127,68,0.3,0.451,0.514,0.9650000000000001
김태완,전반기,2013,210,51,7,0,3,24,5,41,67,29,0.243,0.335,0.319,0.654
김태완,전반기,2014,65,19,2,0,4,8,2,13,33,10,0.292,0.387,0.508,0.895
김태완,전반기,2015,46,11,2,0,0,2,2,9,13,4,0.239,0.3,0.283,0.583
김태완,전반기,2016,4,1,0,0,0,0,1,1,1,1,0.25,0.4,0.25,0.65
김태완,전반기,2017,79,23,4,0,2,8,1,17,33,9,0.291,0.364,0.418,0.782
김태완,전반기,2018,65,13,2,0,1,5,2,10,18,7,0.2,0.278,0.277,0.555
김태완,후반기,2006,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김태완,후반기,2007,41,13,4,0,3,3,0,6,26,3,0.317,0.364,0.634,0.998
김태완,후반기,2008,70,15,2,0,1,7,0,12,20,7,0.214,0.286,0.286,0.572
김태완,후반기,2009,98,22,5,1,5,22,1,11,44,23,0.224,0.372,0.449,0.821
김태완,후반기,2010,123,24,2,0,1,27,4,21,29,31,0.195,0.357,0.236,0.593
김태완,후반기,2013,69,13,6,0,0,9,2,7,19,11,0.188,0.3,0.275,0.575
김태완,후반기,2014,121,29,6,0,3,16,1,20,44,17,0.24,0.333,0.364,0.6970000000000001
김태완,후반기,2016,16,6,1,1,0,3,0,4,9,3,0.375,0.474,0.562,1.036
김태완,후반기,2017,11,5,1,0,2,1,0,2,12,1,0.455,0.5,1.091,1.591
김태완,후반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김태진,전반기,2015,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김태진,전반기,2016,2,1,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1.0
김태진,후반기,2018,31,11,0,0,1,3,0,10,14,3,0.355,0.412,0.452,0.864
김하성,전반기,2014,35,6,1,1,2,4,0,2,15,4,0.171,0.256,0.429,0.685
김하성,전반기,2015,318,90,25,0,13,37,2,52,154,39,0.283,0.361,0.484,0.845
김하성,전반기,2016,311,93,20,6,14,36,3,53,167,39,0.299,0.377,0.537,0.914
김하성,전반기,2017,306,88,24,1,13,34,4,50,153,38,0.288,0.366,0.5,0.866
김하성,전반기,2018,322,106,19,4,12,32,1,71,169,33,0.329,0.392,0.525,0.917
김하성,후반기,2014,13,3,1,0,0,4,0,2,4,4,0.231,0.412,0.308,0.72
김하성,후반기,2015,193,58,10,5,6,19,3,37,96,22,0.301,0.372,0.497,0.869
김하성,후반기,2016,215,55,9,1,6,24,3,39,84,27,0.256,0.339,0.391,0.73
김하성,후반기,2017,220,71,12,2,10,24,4,47,117,28,0.323,0.399,0.532,0.931
김하성,후반기,2018,189,41,8,0,8,22,4,25,73,26,0.217,0.312,0.386,0.698
김헌곤,전반기,2011,10,1,0,0,0,0,0,1,1,0,0.1,0.1,0.1,0.2
김헌곤,전반기,2012,18,2,1,0,0,0,0,1,3,0,0.111,0.111,0.167,0.278
김헌곤,전반기,2013,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
김헌곤,전반기,2014,57,16,3,2,1,4,2,10,26,6,0.281,0.349,0.456,0.8049999999999999
김헌곤,전반기,2017,254,70,12,2,6,20,7,50,104,27,0.276,0.345,0.409,0.754
김헌곤,전반기,2018,339,106,17,2,7,33,6,80,148,39,0.313,0.384,0.437,0.821
김헌곤,후반기,2011,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김헌곤,후반기,2013,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김헌곤,후반기,2014,66,16,2,1,2,9,4,11,26,13,0.242,0.367,0.394,0.761
김헌곤,후반기,2017,102,24,1,0,3,9,1,20,34,10,0.235,0.304,0.333,0.637
김헌곤,후반기,2018,174,48,9,0,4,21,4,35,69,25,0.276,0.367,0.397,0.764
김현수,전반기,2007,161,49,12,1,1,15,4,35,66,19,0.304,0.378,0.41,0.788
김현수,전반기,2008,337,116,24,5,5,63,4,82,165,67,0.344,0.453,0.49,0.9430000000000001
김현수,전반기,2009,311,110,15,4,17,50,4,74,184,54,0.354,0.449,0.592,1.041
김현수,전반기,2010,332,100,22,0,16,50,4,62,170,54,0.301,0.399,0.512,0.911
김현수,전반기,2011,266,81,13,1,7,43,6,60,117,49,0.305,0.413,0.44,0.853
김현수,전반기,2012,264,85,11,1,5,31,1,68,113,32,0.322,0.395,0.428,0.823
김현수,전반기,2013,261,80,15,0,8,40,1,57,119,41,0.307,0.401,0.456,0.857
김현수,전반기,2014,291,92,15,0,12,32,3,65,143,35,0.316,0.39,0.491,0.881
김현수,전반기,2015,297,96,19,0,11,48,5,66,148,53,0.323,0.426,0.498,0.9239999999999999
김현수,전반기,2018,349,127,32,2,16,35,1,77,211,36,0.364,0.423,0.605,1.028
김현수,후반기,2006,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김현수,후반기,2007,158,38,7,2,4,11,1,25,61,12,0.241,0.294,0.386,0.6799999999999999
김현수,후반기,2008,133,52,10,0,4,17,1,38,74,18,0.391,0.464,0.556,1.02
김현수,후반기,2009,171,62,16,2,6,30,0,38,100,30,0.363,0.458,0.585,1.043
김현수,후반기,2010,141,50,7,0,8,28,2,35,81,30,0.355,0.468,0.574,1.042
김현수,후반기,2011,209,62,12,1,6,28,0,43,94,28,0.297,0.38,0.45,0.8300000000000001
김현수,후반기,2012,173,42,6,0,2,15,2,34,54,17,0.243,0.311,0.312,0.623
김현수,후반기,2013,173,51,8,1,8,22,1,34,85,23,0.295,0.378,0.491,0.869
김현수,후반기,2014,172,57,11,0,5,21,4,41,83,25,0.331,0.416,0.483,0.899
김현수,후반기,2015,215,71,7,0,17,53,3,47,129,56,0.33,0.469,0.6,1.069
김현수,후반기,2018,104,37,7,0,4,12,0,26,56,12,0.356,0.422,0.538,0.96
김형준,전반기,2018,14,2,0,0,0,4,1,2,2,5,0.143,0.368,0.143,0.511
김형준,후반기,2018,67,11,1,0,0,3,0,10,12,3,0.164,0.2,0.179,0.379
김혜성,전반기,2017,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김혜성,전반기,2018,269,71,11,5,2,21,3,53,98,24,0.264,0.324,0.364,0.688
김혜성,후반기,2017,13,3,2,0,0,1,0,1,5,1,0.231,0.286,0.385,0.671
김혜성,후반기,2018,161,45,4,1,3,12,2,37,60,14,0.28,0.337,0.373,0.71
김회성,전반기,2009,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
김회성,전반기,2010,17,0,0,0,0,2,0,0,0,2,0.0,0.105,0.0,0.105
